date,developerResponse,review,rating,isEdited,userName,title
2022-04-26 02:58:14,"{'id': 29520861, 'body': 'Our apologies for any problems you are having. We believe this issue should now be fixed. If you are still experiencing this problem, can you please follow the link https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com for further help? Thanks.', 'modified': '2022-05-02T23:26:27Z'}","hi, love this app it is very useful however i want to make my own recipes and it used to work, but now it comes up with error 505 domain or something along those lines and doesn’t let me log my meal. please fix this as i use this app everyday!",3,False,jackattaack,please fix this bug!!!!
2022-01-05 09:20:13,"{'id': 27281826, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2022-01-06T16:05:16Z'}",Just uploaded this app and could not complete the sign in as the location link did not upload!  So annoying,1,False,Burrum lifestyle guru,Apps pages do not work
2021-04-14 01:50:00,"{'id': 22290800, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2021-04-16T20:51:14Z'}","It says “sorry, we are unable to process your registration at this time”.",2,False,cungcungcinzah,It doesn’t work for me?
2018-06-08 21:43:00,,Frustratingly slow to enter any data,2,False,wxmxr,Slow slow slow
2019-12-31 07:00:16,,"The app ALWAYS crashes and says, “please check your internet connection...” My internet’s working fine. Please fix this error, it’s annoying when I can’t use the app😒",1,False,Aniatak,Internet connection error
2023-01-31 12:21:13,"{'id': 34619614, 'body': 'We are sorry for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2023-02-01T17:30:44Z'}",The update done today has deleted all of my logs and information. I am on a premium plan too!,2,False,jodiehollowood,Info wiped out
2024-09-04 07:46:59,"{'id': 46552764, 'body': 'Our sincerest apologies for any confusion on how to cancel your Premium subscription. Please see\nhttps://myfitnesspal.zendesk.com/hc/en-us/articles/360032625371-How-do-I-cancel-my-Premium-subscription-renewal for more information, or email our Support Team at support@myfitnesspal.com.', 'modified': '2024-09-06T18:53:27Z'}",I don’t even use it and they took 148$ from my account I got the bank statement and everything all I did was a free trial I didn’t even renew it,1,False,Ayz01011,They took 148$ dollars from my account
2024-06-08 23:58:51,"{'id': 44507974, 'body': 'Please see https://myfitnesspal.zendesk.com/hc/articles/360032270532-Can-I-share-recipes-with-other-users for more information.', 'modified': '2024-06-10T17:17:17Z'}","The feature to share recipes has gone away since February. No fix yet, no communication either.",1,False,A lovable fan,Can’t share recipes anymore.
2023-09-17 06:49:41,"{'id': 38994419, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2023-09-18T22:56:41Z'}",Why the language suddenly changed and can’t change back to English?,1,False,18年的帅哥,Language needs to be fixed
2022-06-27 00:38:11,"{'id': 30602432, 'body': ""Sorry to hear you're not enjoying the new update. After you have some time with the dashboard, we'd love to hear more detailed feedback to share with the team. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new or directly at support@myfitnesspal.com."", 'modified': '2022-06-28T13:30:17Z'}",The new update is honestly awful. It’s so much more difficult to navigate around everything. They’ve made it more complicated. Disappointed,1,False,Brookeyjoness1602,MFP
2022-06-10 10:38:12,"{'id': 30349307, 'body': ""Sorry to hear you're not enjoying the new update. After you have some time with the dashboard, we'd love to hear more detailed feedback to share with the team. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new or directly at support@myfitnesspal.com."", 'modified': '2022-06-14T10:17:29Z'}",I really liked the weight progress and bmi. But a new update and now all the weight progress screens have gone. Shame,1,False,rachael dez,It was great until a week ago
2022-04-13 21:52:24,"{'id': 29196717, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2022-04-15T16:50:05Z'}",It shows the total calories as something ridiculously high even though all the meals calculated individually is much less. Useless,1,False,Sammy63819,App does not know how calculate simple addition
2020-01-15 08:18:50,,Loving how you can import recipes to the app,5,False,momo15200908,Recipes
2020-07-01 05:50:09,"{'id': 16343071, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send us an email to support@myfitnesspal.com.', 'modified': '2020-07-01T17:18:27Z'}",I am unable to connect my Garmin watch through Garmin connect to track exercises and steps through the day.,2,False,fishdjw,Unable to connect Garmin
2020-05-15 06:52:13,,"This app was great a year ago. Was perfect for logging food an exercise and although it had some in-app ads, it was good. really functional and helpful.

Now, it is just spam with constant hunting for money.",1,False,iwashere33,Used to be good - now it's just adware
2020-03-25 02:03:53,"{'id': 14245905, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2020-03-25T17:37:56Z'}",This app wasn’t working and said that it couldn’t process my information at this time and wouldn’t even let me continue signing up!,1,False,bellsipops,Won’t even let me sign up
2019-09-14 00:26:43,,This app helped me learn about calories and nutrition I’ve lost 25kgs.,5,False,ceaserkenith,Great!
2019-12-28 04:06:57,,"Used the free version for many years and was great, recently returned to find adverts has taken over. Not even ones geared towards the target audience - seeing slots spinning around on the screens is just depressing.",1,False,Scholesy65,How about the advertising
2018-09-20 09:59:58,,It’s only down falls are very restricted amount of nutritional vitamin minerals. Also important of omega 3 fatty acids. Also the sugar which was getting me over stressed with my ptsd. As it has like 12mg. Well my natural muesli with light milk and nutritional powder. No added sugar but has real cranberry and whole nuts. That puts me into the red. So fruit juice and a banana or anything gives you a large red circle. I was suffering huge low energy and other things. My Dr notes i had stopped any sugar in coffee and no softdrinks but was also avoiding natural yogurt and fruit. So my natural sugars where so low it was causing problems and blood test showed such low iron these are now being addressed. Which he did blame the program. Due to my ptsd and going from terrible diet to good foods but seeing the big red circle and over the daily recommendation. Concerned him that this with others especially younger people in sports would choose the program. With out seeing natural fruit sugars and milk sugars where being added to sugar in general. So this should be adapted to a level to include all sugars including natural yet given a number that was a nutritional level. So yes added sugars are best to avoid but food sugars are in most things. So even two tea spoons of added sugar is not overdoing it. Honey better. But there is nothing regarding this. Which could lead to health problems. Plus I can’t address any old foods that have been upgraded. As noted in other ones you can take a photo of the front and weight plus nutritional info per serve and within 24hrs your food has been upgraded to often lower fats and calories. I would give more the info sheets are good. When have time to read them. Vitamins minerals and omega’s from fish as I’ve started having more be great. Also a mg of the vitamins not a percentage.,5,False,Trooper230,It’s good app.
2019-08-12 06:01:34,,Whilst it is a very useful tool I am finding it very difficult to select the right food as hardly any Australian brands listed.,3,False,SavyGran,Fitness pal
2018-10-16 15:21:29,,"Complete trash! Way too glitchy doesn’t explain things to you and half the time won’t let you enter your meal. The app is in shambles, clearly as to why I’ll be deleting such trash.",1,False,beastmaster98,Glitchy& confusing
2017-09-17 04:48:31,,Help me to be on the right track with my food intake,5,False,norayahaya,Great app
2018-07-13 01:40:29,,I am under weight for my age and trying to get back up to the healthy weight. But I’m under 18 so I can’t use the app. I think you should be able to use it for all ages. Lucky the app was free. I am very disappointed.,1,False,studentfrommelborne,Rude
2024-08-03 05:30:39,"{'id': 45771673, 'body': ""Your support means the world to us - thank you for your review. We're very happy to hear you've been enjoying MyFitnessPal. Keep up the great work, and thank you for taking the time to leave such a positive review!"", 'modified': '2024-08-05T18:25:58Z'}",Thank you for this wonderful app I love it,5,False,piggyressa,Love this app
2023-10-10 02:14:42,"{'id': 39460061, 'body': 'We are thrilled to hear you have been having success with the MyFitnessPal app. Thank you so much for sharing your feedback. We wish you a lifetime of health and happiness!', 'modified': '2023-10-11T16:39:35Z'}",Satisfied & happy with app & service provided!  Very helpful!,5,False,ShagunGP,Satisfied & Happy!
